song_id,chroma_stft_mean,chroma_stft_var,mfccs_mean,mfccs_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_contrast_mean,spectral_contrast_var,tonnetz_mean,tonnetz_var,rms_mean,rms_var,spectral_rolloff_mean,spectral_rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,tempo,beat_histogram
acoustic_blues_58,0.2795638,0.0903415,-9.403641,2776.2615,1238.1382160415565,50589.12846074981,1644.614750747666,72421.03016467775,24.34212083945445,95.71705799471457,0.0085741226434486,0.017282057090435152,0.14284119,0.0027478412,2246.1486053466797,391148.14532733866,0.052394866943359375,0.0002376264281338081,172.265625,[1 0 0 ... 0 0 1]
acoustic_blues_59,0.2807323,0.0855025,-7.8835835,3086.9373,1518.0437631368563,354565.7709438427,1237.6102258560572,66229.27685658631,25.27083729979273,129.17424103015162,-0.030524260569133092,0.01066698405438344,0.14747337,0.0020276452,2640.0464057922363,760824.1715399545,0.09759674072265626,0.0022469753376208245,107.666015625,[1 0 0 ... 0 0 1]
acoustic_blues_6,0.3262184,0.09148799,2.3757942,1743.1652,1921.906791961797,567305.07072625,2314.0748951168753,285708.36276781076,23.207696764967057,111.125673670931,-0.00909255702186122,0.01582135670680804,0.15892288,0.0016729299,4198.411045074463,3236088.998454649,0.08059921264648437,0.0021754648949718104,112.34714673913044,[1 0 0 ... 0 0 1]
acoustic_blues_60,0.2749592,0.09409901,-4.4461823,1926.4379,1745.4461995697807,57151.9753740394,2145.8283720256286,69978.05490331653,23.3028713074834,94.69251681985095,0.0028736896477610544,0.015702196931369986,0.13117345,0.0028671895,3523.1516647338867,378136.11127283506,0.07217063903808593,0.0008068223598820623,99.38401442307692,[1 0 0 ... 0 0 1]
acoustic_blues_61,0.29770598,0.090040565,3.477138,836.30963,2408.2721596637402,597051.238428515,2506.226691706001,146313.1398216489,24.94739326169692,158.36345452683153,0.027170041331453856,0.014218198221320776,0.26506677,0.0043678633,5227.092533111572,2539174.853704623,0.131304931640625,0.007709645889699459,103.359375,[1 0 0 ... 0 0 1]
acoustic_blues_62,0.25256675,0.08725656,-8.177351,2722.9082,1188.113427475902,52626.986232844436,1446.7803777106378,28446.459236062976,24.148104221065665,160.11633322006986,0.006325178920706537,0.018218313466202896,0.16489914,0.0029012994,2436.288471221924,309216.8374006866,0.045078277587890625,0.00022146453557070345,184.5703125,[1 0 0 ... 0 0 1]
acoustic_blues_63,0.31886065,0.08534684,-12.431959,5571.305,1251.5371366206753,24087.955236884438,970.9776796759436,3947.4829326658682,24.54988690904537,105.77859230034498,0.0019597703311339857,0.01183323026242314,0.061014224,0.00023789408,2216.422691345215,57409.71115301216,0.09903373718261718,0.0006643652972707059,184.5703125,[1 0 0 ... 0 0 1]
acoustic_blues_64,0.34459433,0.09027383,3.128392,1287.475,1696.6831938420485,284981.4802294477,2200.9670160178466,167471.2405001049,23.934213722255773,127.11001960434899,0.042905616926454594,0.015439381912505497,0.22288112,0.0043897764,3580.912799835205,1994589.0096508078,0.06652297973632812,0.0008024690387537703,161.4990234375,[1 0 0 ... 0 0 1]
acoustic_blues_65,0.30289447,0.08778884,2.0163949,1930.0278,1455.0201882351037,271674.0797397047,1866.043367418341,117403.79729318735,25.73275074366455,125.75674002421128,0.04266053685414913,0.04248127402015496,0.17973219,0.0051862393,2952.547016143799,1210921.9231536377,0.058953475952148435,0.0011182051662763114,83.35433467741936,[1 0 0 ... 0 0 1]
acoustic_blues_66,0.2860251,0.08879124,-6.7109923,3322.6335,1061.609619021404,34629.321439665684,1212.912292311558,28516.04967036371,22.68601520862107,107.4951905153981,0.007986192454227433,0.019531975802369827,0.153459,0.0049640783,1785.7754516601562,190959.59034925327,0.05847091674804687,0.0003490997472545132,95.703125,[1 0 0 ... 0 0 1]
acoustic_blues_67,0.41525206,0.08412219,1.0379534,2288.2354,1763.3651042692923,138537.49320996908,1592.2083164970632,158583.24070667912,24.495080374712433,157.13792591142388,0.010684537335640168,0.002769051433945185,0.17392443,0.0040271017,3168.4342002868652,686123.6923242072,0.11012802124023438,0.0018284305412089453,99.38401442307692,[1 0 0 ... 0 0 1]
acoustic_blues_68,0.35242668,0.09429201,-2.5241883,2706.2031,1494.3576811245641,640298.9660927614,2156.4983869906796,324201.9298751347,25.779972424785818,120.76577883837967,0.024218775199246624,0.022321908647472483,0.17314517,0.0048909197,3236.3647270202637,4068289.7625584155,0.04663352966308594,0.0012939743626338893,103.359375,[1 0 0 ... 0 0 1]
acoustic_blues_69,0.31643572,0.09298539,-4.9712048,1932.0376,1777.7288353029421,162239.75949802453,1592.2175895850328,57710.67641800739,24.590554602862554,167.83553851971743,-0.017417171922789788,0.007844275510321895,0.15830493,0.0027280431,3256.6530418395996,440333.99688261823,0.12206649780273438,0.002444193870178424,103.359375,[1 0 0 ... 0 0 1]
acoustic_blues_7,0.36664116,0.09269522,-0.10940927,3565.6064,1740.4608547698838,983771.6276810527,1978.9988969099245,528184.511006499,24.24337471186802,129.2168299691961,-0.030999593029202757,0.02742358782951842,0.10244288,0.0025935266,3673.1186485290527,4970229.311205618,0.08132743835449219,0.004388694019144168,143.5546875,[1 0 0 ... 0 0 1]
acoustic_blues_70,0.29647687,0.09145955,-5.169651,4156.326,1543.2769818734835,511859.83573753556,2104.7133671846655,271493.9459836163,25.158627955816232,100.77883886631692,-0.01036998429919248,0.020855210487794266,0.07826835,0.0023818654,3249.108009338379,3743150.8411384868,0.05497817993164063,0.001575047219521366,112.34714673913044,[1 0 0 ... 0 0 1]
acoustic_blues_71,0.31364268,0.088471666,-14.5564,4975.218,1766.2921257327798,86862.38285840866,1589.4003527961654,32790.90114293919,24.917159618268474,121.68547430792509,-0.033189823613454336,0.019010971014031146,0.041121382,0.0023885197,3399.1086387634277,262901.76227775775,0.10556106567382813,0.0010929000092437492,86.1328125,[1 0 0 ... 0 0 1]
acoustic_blues_72,0.2667546,0.09071577,-6.0716486,1712.43,1920.0455351011162,82509.20562587764,2075.3042195829353,64666.647292469475,23.511265274916898,98.50036492444777,0.046407240624038906,0.012203910084023887,0.12900837,0.006429425,3719.154281616211,433445.7529389706,0.089971923828125,0.0007340296730399133,151.99908088235293,[1 0 0 ... 0 0 1]
acoustic_blues_73,0.27621964,0.09001656,-11.195901,4530.805,946.3017486311339,37020.45979877444,1060.5090045780373,10886.447555630773,26.245312116443575,77.66285367334292,0.0028314232724577864,0.02470711207250436,0.1280745,0.002382205,2035.7877159118652,240649.14020971302,0.044936752319335936,0.0002870928145421203,112.34714673913044,[1 0 0 ... 0 0 1]
acoustic_blues_74,0.28441828,0.089212544,-9.857198,2338.169,1695.5633028931588,173465.6929146628,1741.5911712774432,91755.33745132414,24.47097476504974,113.29112917690986,-0.025946715155343483,0.01364144074472116,0.11758387,0.005088208,3098.350353240967,1001794.9488264564,0.08969154357910156,0.0006945261031796689,103.359375,[1 0 0 ... 0 0 1]
acoustic_blues_75,0.31074944,0.0856005,0.10644282,1640.9755,1923.4036785537432,80817.58809390946,2448.62227561563,115397.33266105135,22.029766749105345,104.30092150685675,0.010945139399851743,0.00966581293854809,0.112181865,0.0022065244,4332.589817047119,1322418.8952810273,0.05995597839355469,0.00034616859033121734,129.19921875,[1 0 0 ... 0 0 1]
acoustic_blues_76,0.39497927,0.084483266,0.5230166,1674.5267,2371.3775345921204,361310.43861248076,2079.735267064706,95420.35524088616,25.226925396296924,145.3161110092295,-0.0004741062216320651,0.006173059160062557,0.09683104,0.0033272456,4477.905292510986,1218050.0660627144,0.15026588439941407,0.00322864865171141,123.046875,[1 0 0 ... 0 0 1]
acoustic_blues_77,0.29124764,0.095673285,-11.131182,5459.02,927.6474792075109,73922.4160647889,1242.5995084054098,35319.700438332715,23.65815934256262,147.85456302227144,0.002505763389448498,0.024205739316410436,0.08698748,0.001997992,1720.9992027282715,597133.818289378,0.04046134948730469,0.0003527811948151794,112.34714673913044,[1 0 0 ... 0 0 1]
acoustic_blues_78,0.275825,0.08694899,3.430697,1267.6051,1605.046805371223,189554.07257885658,2078.1351899318315,115051.07983189942,26.52619911456409,124.31550274076352,0.03883800862819504,0.015453327295008838,0.25012487,0.005251783,3325.349006652832,1262266.2069110072,0.07257614135742188,0.0007950317760696635,89.10290948275862,[1 0 0 ... 0 0 1]
acoustic_blues_79,0.31060567,0.08499371,0.89115036,2847.4133,1275.740006282018,62455.3081532066,1389.7236466756763,49021.324046746115,26.695491961954882,186.45510770993215,0.04744168752374862,0.012870325719446286,0.1354113,0.0022435305,2435.2538681030273,276875.2892613396,0.06722602844238282,0.0002872569543251302,117.45383522727273,[1 0 0 ... 0 0 1]
acoustic_blues_8,0.35777393,0.086598486,1.2224152,1638.3975,1919.8064467175823,533709.547127614,2218.854267829048,251663.80487341573,24.54372669541384,140.07593952613465,0.022035296302188003,0.014266987373024917,0.14897625,0.0012422611,4074.166145324707,3003296.1068280837,0.07736473083496094,0.0018710490012017543,129.19921875,[1 0 0 ... 0 0 1]
acoustic_blues_80,0.32005453,0.088632934,5.838913,777.81696,1971.642709049213,64477.329869908644,2105.621557845946,57606.82774315654,22.62574932980854,133.95955104244692,-0.0019588410467163515,0.006909319714750558,0.2810263,0.0048285117,4041.445770263672,337987.6349763712,0.09498672485351563,0.0005102292861556635,107.666015625,[1 0 0 ... 0 0 1]
acoustic_blues_81,0.25178915,0.09179843,-8.427601,4423.884,1206.6508806883417,53163.7911192178,1304.3552713156973,57198.74978344088,24.674843523162327,133.37781431649526,0.0082696140429224,0.009649433783293387,0.106656656,0.0040006493,2101.051826477051,171997.5866699693,0.06665077209472656,0.0005359768866037484,123.046875,[1 0 0 ... 0 0 1]
acoustic_blues_9,0.26370203,0.09051149,-8.064437,6457.92,1359.7506903992532,240657.49900984083,1523.2462444474932,79808.85774226741,27.006822707565327,139.75109054189747,0.01954854086963849,0.04871154864313887,0.035094984,0.00043095654,2742.6319313049316,988422.1132620148,0.07204627990722656,0.0022504729589854834,112.34714673913044,[1 0 0 ... 0 0 1]
acoustic_chill_1,0.2778837,0.087300695,-0.8761131,1890.9904,1847.8667980642197,540926.0163570838,2442.347534140088,168392.91623914047,24.907830572274413,108.21640410184887,-0.05056059202914039,0.039248620058458424,0.16291727,0.0031371515,3821.554756164551,2957266.2966383724,0.06340370178222657,0.002102571818832075,123.046875,[1 0 0 ... 0 0 1]
acoustic_chill_10,0.28981385,0.08621397,1.9200228,2088.626,1561.8790006537615,373359.78018139245,2059.149464511892,214205.8613760396,24.80821126712938,117.31237783913221,-0.08869062387292592,0.03425377412601376,0.1417861,0.0024940162,3244.851837158203,2342271.4661862464,0.056931686401367185,0.000635487619874766,75.99954044117646,[1 0 0 ... 0 0 1]
acoustic_chill_11,0.28854007,0.09953488,0.83601373,2205.2224,1859.8456515412483,709345.28088213,2446.8947228742827,287739.76857525914,25.504020423744105,114.37981755997323,0.023602032081657332,0.03332064607909447,0.22399175,0.008228499,3963.06827545166,4463321.0300151715,0.058105850219726564,0.0015461215747927782,95.703125,[1 0 0 ... 0 0 1]
acoustic_chill_12,0.37996325,0.081109546,-0.50395447,2106.426,1350.2342478634187,256769.49794356842,1710.3440008470475,199737.01187541516,25.93134268462777,143.98357924997373,0.07661500588782437,0.03135237806908345,0.21189085,0.0027841749,2703.0814933776855,1478197.4566915012,0.05737113952636719,0.0008605133705714251,129.19921875,[1 0 0 ... 0 0 1]
acoustic_chill_13,0.26987493,0.092416294,-5.241869,2322.3428,2329.151075083915,1425926.3246185693,2545.704995255739,225036.72180023807,26.28956150137534,151.30145377476532,-0.005681469512762278,0.03577785319482237,0.1299875,0.0041191382,4912.102146148682,4750170.7234106865,0.09366569519042969,0.009632906102197011,80.74951171875,[1 0 0 ... 0 0 1]
acoustic_chill_14,0.31981432,0.09276616,-1.2630742,2675.9038,1253.938997352532,336631.7115111298,2007.1751370385623,284947.38800311077,23.695499079811253,119.9563350845997,0.025458129244561374,0.016411820179189924,0.20508754,0.0030607644,2303.5564613342285,2551405.865983033,0.03888511657714844,0.0002974856783112045,184.5703125,[1 0 0 ... 0 0 1]
acoustic_chill_15,0.21264826,0.091717355,-7.3902025,3350.44,1488.410366857061,877820.3544797763,2188.382655052329,452934.1653210448,27.770050400881978,84.63114396285565,-0.051963098139779555,0.06439937448595885,0.19469316,0.007988123,2726.7175483703613,4517622.222213773,0.046230316162109375,0.0021286101400619373,151.99908088235293,[1 0 0 ... 0 0 1]
acoustic_chill_16,0.288133,0.08955166,-6.277307,2255.428,1705.3628184477482,843627.1899675122,2155.7879594053006,223360.38792546382,27.100623949566234,113.83765881448053,0.07581422441510682,0.02620168014402903,0.17021592,0.004195654,3496.1594581604004,3079605.9989710827,0.05929756164550781,0.0030201452980691103,66.25600961538461,[1 0 0 ... 0 0 1]
acoustic_chill_17,0.23978691,0.0872165,-5.797204,2774.1238,1477.6867962111717,509961.06108581775,1851.4207224641327,255509.7388964546,29.615776005595134,137.70146334908782,-0.009199410911455142,0.04577037434333217,0.17789015,0.0018899034,2828.5208129882812,2868961.9249544097,0.06774215698242188,0.0013653212686767801,99.38401442307692,[1 0 0 ... 0 0 1]
acoustic_chill_18,0.27739626,0.09026744,-2.5258925,2797.833,1566.986800264674,829811.1581517531,2130.1854209867593,368581.01224729174,25.72578362843178,99.58660502372233,-0.004158081157326032,0.03777908601888339,0.14795873,0.0020254944,3156.3806533813477,4329484.634711312,0.053845977783203124,0.002051071840687655,112.34714673913044,[1 0 0 ... 0 0 1]
acoustic_chill_19,0.25475833,0.090290226,5.065036,2040.2312,1389.1213314688662,400555.9084775584,1828.0219399401626,238289.56617148826,28.46975144621522,147.30946172967728,0.01563555065164152,0.05564556291109371,0.25540036,0.006607786,2749.756393432617,2018598.6825178317,0.061700057983398435,0.0009514051534642929,112.34714673913044,[1 0 0 ... 0 0 1]
acoustic_chill_2,0.29500848,0.08772748,-3.2721844,2220.088,2060.937329345493,975229.300120806,2436.2571003152125,338089.1076694041,27.39602106351418,139.28358270054503,-0.08033485827883519,0.039092007889374836,0.14336963,0.0026085146,4419.614238739014,5065428.47483931,0.07696304321289063,0.002804178273654543,143.5546875,[1 0 0 ... 0 0 1]
acoustic_chill_20,0.27972606,0.09347283,0.2789219,1691.4667,1690.820439502341,319173.5762638445,2400.7541267455786,187767.33543534018,26.17272869244468,93.84924800812968,-0.026498319521902562,0.05162163673339568,0.22238302,0.007457924,3643.2833862304688,2627406.225192267,0.053329849243164064,0.0009794248848629648,95.703125,[1 0 0 ... 0 0 1]
acoustic_chill_21,0.3396768,0.09261527,3.9484217,2158.7817,1599.5970261522023,472397.924297951,2356.902231901572,301198.0931195362,24.80778931522516,127.98589744743107,-0.009586743475399844,0.018169560067329053,0.1885042,0.0038714942,3477.183322906494,3453667.8904693252,0.05203094482421875,0.0009689013450406494,135.99917763157896,[1 0 0 ... 0 0 1]
acoustic_chill_22,0.27353665,0.094310135,3.1398075,1751.0074,1709.3326070557691,483856.01933594904,2303.976547547146,286947.96483332274,24.888334029016896,111.357787342392,0.026671927171490827,0.0056129269710100465,0.22855648,0.0040459074,3523.715229034424,3907957.4317812226,0.06699256896972657,0.0013492702318762897,107.666015625,[1 0 0 ... 0 0 1]
acoustic_chill_23,0.23334803,0.08563571,-8.653247,4356.227,758.7984605398622,121392.8273120753,1220.224380516299,205010.6603427931,28.59589929903145,101.3813097953718,0.03215471091730391,0.07680576908096753,0.1859854,0.005107162,1245.3088760375977,989490.2344941149,0.03274993896484375,0.0001733886799775064,184.5703125,[1 0 0 ... 0 0 1]
acoustic_chill_24,0.28956378,0.0906326,-7.453194,2980.1243,1917.069442102243,495982.0050908433,2276.3680527854913,204564.3639888218,24.847013065351383,107.8298811075123,0.018675830554412527,0.024178726172456,0.07495606,0.001239888,4038.0812072753906,2577590.1059945812,0.07263717651367188,0.0013529723224928601,92.28515625,[1 0 0 ... 0 0 1]
acoustic_chill_25,0.26383075,0.098001674,-6.6472554,2982.2231,2286.6688312714127,915396.6012885995,2660.6190605402508,235768.35436779168,23.32498115413647,118.94400043871467,0.018163557601799083,0.011902553602965079,0.082638316,0.0008341566,5284.13028717041,3840310.1181906173,0.07442245483398438,0.004123385105631315,103.359375,[1 0 0 ... 0 0 1]
acoustic_chill_26,0.22691187,0.0853946,-3.8716514,1776.4641,2374.717615021601,903723.6676169306,2528.183697942088,245259.74584835768,28.309586176840256,157.55515690578585,0.010335873485755617,0.03478505853100113,0.15930064,0.0019073893,5135.391368865967,4095190.1276336103,0.09963035583496094,0.004200493662938243,143.5546875,[1 0 0 ... 0 0 1]
acoustic_chill_27,0.340577,0.0959287,-0.18199058,3083.8293,1660.668839400154,798065.9227579909,2385.4950465085303,392420.24648625887,24.3202534280611,120.72101395230456,-0.016526826226405052,0.021371196812955205,0.13636217,0.003182985,3674.918689727783,5905123.789449787,0.04775733947753906,0.0020945547775772866,99.38401442307692,[1 0 0 ... 0 0 1]
acoustic_chill_28,0.35282403,0.087386146,1.6884406,2064.55,1627.76745751714,638267.9029274173,2370.5411342147413,312616.2782350955,24.330772186403777,114.82527836201315,0.034531032504472786,0.022294187416251773,0.2064143,0.0026589867,3545.1138496398926,4568746.760224492,0.051993179321289065,0.0028700164680776656,117.45383522727273,[1 0 0 ... 0 0 1]
acoustic_chill_29,0.31470075,0.08803561,-5.418208,1276.4912,1884.418422037016,807218.3631083064,2314.6256780564117,293254.3681992975,26.349300486060752,123.83228738270834,-0.09221568801398153,0.02371786995912726,0.21808812,0.0029004838,3977.5611305236816,4118806.4562162296,0.07237396240234376,0.002830807303544134,112.34714673913044,[1 0 0 ... 0 0 1]
acoustic_chill_3,0.2577382,0.08513759,-4.6454406,2371.6885,1458.9738415220068,525248.028160212,2123.398667486193,233148.26459376328,26.479650867815796,119.76046750234423,-0.08372862666804455,0.03475704513658701,0.1861041,0.0012683515,2728.4923553466797,3040418.946832972,0.045708084106445314,0.0007372029997350184,99.38401442307692,[1 0 0 ... 0 0 1]
acoustic_chill_30,0.34555385,0.087697096,3.090693,2109.9695,1547.3069701315544,888412.7671295224,1987.0892891640938,287879.4547789572,24.713084922102343,117.1684819957038,-0.029029634955514163,0.010657613399488031,0.16525039,0.0028158422,2992.6441955566406,3438536.979761696,0.06500968933105469,0.0028515599608363116,89.10290948275862,[1 0 0 ... 0 0 1]
acoustic_chill_31,0.37813675,0.08368576,6.118103,1102.6909,1895.81890635808,370175.90243132104,2591.6125908452805,215492.5245392093,24.500370003314956,129.8809211663049,0.022546966938303593,0.04898148197566881,0.3151323,0.0017855065,4582.854423522949,3223655.149679455,0.060957717895507815,0.000684219003742328,143.5546875,[1 0 0 ... 0 0 1]
acoustic_chill_32,0.24817243,0.08446598,-1.3852625,1847.5286,1763.787460376109,512648.04523448244,2274.7507173129525,250092.67668394,26.23899866983409,138.91906647189037,0.07491313709030915,0.035355372973114745,0.18400106,0.0027712598,3933.804988861084,2768736.3434193158,0.05687980651855469,0.0008378647021891084,172.265625,[1 0 0 ... 0 0 1]
acoustic_chill_33,0.3492103,0.084509164,0.36383602,971.8521,2719.7609342629644,1457844.9304459712,2731.7614801988066,270793.9457096086,26.018953824748827,128.19664701085824,-0.07925798308097992,0.027183703456647668,0.25431594,0.0039195074,5707.964286804199,4976881.523688148,0.1316059112548828,0.008301270181400469,129.19921875,[1 0 0 ... 0 0 1]
acoustic_chill_34,0.32736975,0.08378494,0.47100624,1499.1327,2100.245800922911,545557.311223299,2419.8901608117317,204087.05511422153,25.37223876596504,136.09927184058185,-0.0026709872350346693,0.015802012691749762,0.13254806,0.00067754893,4615.726203918457,2656530.5922436393,0.09260673522949218,0.0016826051856332924,112.34714673913044,[1 0 0 ... 0 0 1]
acoustic_chill_35,0.31507224,0.08525594,3.4240115,1866.4196,1750.1690221403865,557473.5067992483,2176.4441287185937,168441.21982851726,25.76397327841501,124.84859169662572,0.034518949832768014,0.05994544688326879,0.22488193,0.0055951914,3818.3079528808594,1895370.1598008857,0.064727783203125,0.0019152494147419929,161.4990234375,[1 0 0 ... 0 0 1]
acoustic_chill_36,0.2933205,0.09577249,-7.1137805,3631.3772,1865.3853459447141,1124751.8274786172,2251.8970535347535,321362.4212911488,25.254674517643537,120.33909511219353,0.007366876566566442,0.01729654953001567,0.07134959,0.00060725585,3902.6743698120117,4413131.927832832,0.07081871032714844,0.004775420441146707,107.666015625,[1 0 0 ... 0 0 1]
acoustic_chill_37,0.28322256,0.0889115,-0.7419313,1631.1084,2022.7512277713413,641736.3883388711,2518.5981929581712,242294.4813124726,25.55858578415458,96.14104448051258,0.024411088364669892,0.02228813849424668,0.17207019,0.002645806,4332.985153198242,3504929.887930577,0.07444190979003906,0.0019067927518335638,129.19921875,[1 0 0 ... 0 0 1]
acoustic_chill_38,0.33305416,0.10126522,-0.5644143,1561.588,2036.796899851688,1088177.9815083924,2556.7665615403325,325106.9436817236,24.08290650533947,119.8074613054984,-0.03264631880518097,0.026179843396078883,0.2833507,0.0057959864,4476.2566566467285,5850997.646978611,0.05926704406738281,0.002436363181186607,172.265625,[1 0 0 ... 0 0 1]
acoustic_chill_39,0.33307934,0.09311971,2.5472257,3030.5981,1390.0568597709384,519252.7770697724,2162.8404953636646,329631.258766814,23.623810681608827,129.1330622678894,0.0013230124404315718,0.008756013914381248,0.15412362,0.0023319062,3032.463798522949,4440588.045275594,0.042815017700195315,0.0009372621994407384,112.34714673913044,[1 0 0 ... 0 0 1]
acoustic_chill_4,0.2964376,0.09574616,-4.2644696,3957.933,1449.8406615167917,615870.9829446003,1981.4875819888664,218082.0760994846,27.954538496978298,121.34783748093732,-0.0864950499397534,0.03211200469135115,0.13386993,0.007109,2771.382122039795,2835598.6352821924,0.05531158447265625,0.002270046060439199,103.359375,[1 0 0 ... 0 0 1]
acoustic_chill_40,0.37755957,0.091340765,4.0027294,1086.3888,2344.846302983235,1190176.966781795,2616.8510502142353,252682.46862491817,22.39347230627559,134.5254215074324,0.011162955476215644,0.024584259609720896,0.25237384,0.004769744,5109.610404968262,4820910.513485839,0.09110450744628906,0.005455738936871057,161.4990234375,[1 0 0 ... 0 0 1]
acoustic_chill_41,0.30971012,0.089308195,0.6910376,2008.3003,1876.7542841694535,810974.6516031467,2334.435615221244,299493.62117858574,24.320211563819665,124.2304321057378,0.0451400950416782,0.02380972825188318,0.17738011,0.0037869308,4107.534198760986,4165602.4566288097,0.06869735717773437,0.0034924299869453536,135.99917763157896,[1 0 0 ... 0 0 1]
acoustic_chill_42,0.3133932,0.09164648,3.2217278,1575.8375,1854.3508508132777,1237095.4383917148,2198.6532342442492,268657.2261951805,25.232034765180046,113.61687922280996,0.01950893288516893,0.04709299437078401,0.23267098,0.0026901485,3850.624580383301,3564210.555642481,0.07968559265136718,0.006426192779181291,151.99908088235293,[1 0 0 ... 0 0 1]
acoustic_chill_43,0.27349204,0.09320987,-7.896702,3474.2715,1283.3898519593818,476054.25571377546,1658.8190131427302,220081.5518152202,25.751956554178946,137.47798169117357,-0.01911729147904857,0.021608101402677785,0.14079578,0.0032743453,2351.1902618408203,2157218.604240561,0.0555145263671875,0.001625184705480933,129.19921875,[1 0 0 ... 0 0 1]
acoustic_chill_44,0.29275844,0.087691166,-0.56302893,1655.6201,2294.0476413133592,1083227.4442639023,2713.1681333931033,205995.00426673298,26.093899557293565,107.73610268821542,0.023662879526875395,0.03679634878171202,0.15813231,0.0024059312,5415.35665512085,4163406.358303924,0.07954864501953125,0.005447587163653226,92.28515625,[1 0 0 ... 0 0 1]
acoustic_chill_45,0.3865815,0.0829116,4.1886806,1385.0049,1613.8775435582593,381293.62865986966,2164.8299581512338,297264.6474433135,24.31175326080906,117.0685796918993,0.04822169720945403,0.02289112426256402,0.22198634,0.0022241576,3479.740390777588,3219160.14751585,0.056877517700195314,0.0007470525275857653,78.30255681818181,[1 0 0 ... 0 0 1]
acoustic_chill_46,0.273822,0.0877054,1.525469,2468.675,1552.6126814703534,325119.2426111579,2277.5264036584067,292053.56616245396,26.06462025559978,112.25335211596763,0.06586507928830573,0.03351294527731649,0.14745355,0.0018998798,3163.278007507324,2468778.559113583,0.054374313354492186,0.0006353215138369705,63.02400914634146,[1 0 0 ... 0 0 1]
acoustic_chill_47,0.27888906,0.09426868,-1.7729352,1853.8973,1781.4158952612124,836430.8096953183,2403.8715998344796,258703.77102966435,23.988304415706068,105.4367851326096,-0.020648835823407208,0.0269708168727854,0.27125615,0.01358373,3620.1183700561523,4341688.7341463,0.06343421936035157,0.003988410415913677,95.703125,[1 0 0 ... 0 0 1]
acoustic_chill_48,0.2766894,0.088550024,2.324959,1895.7749,2060.1227442811933,1107455.7892599779,2376.3957227043475,277201.4679284004,26.679601049705493,130.03470561066976,0.09915403599465193,0.03512389520860408,0.22516146,0.00870849,4183.455562591553,4368218.667475119,0.08962326049804688,0.005884616262628697,143.5546875,[1 0 0 ... 0 0 1]
acoustic_chill_49,0.26418656,0.089084245,-0.5089556,2827.4888,1294.2657107745185,340150.827078247,1683.882604123383,242667.86690417668,25.57233397016104,136.46625591526768,0.06129862418282368,0.03156153211284215,0.17094707,0.0051937783,2494.1253089904785,2279560.3280930053,0.05868339538574219,0.0011414937405788805,135.99917763157896,[1 0 0 ... 0 0 1]
acoustic_chill_5,0.4102483,0.09873747,2.4409797,2070.7046,1827.5509797519821,1390005.65856187,2288.294673960826,358774.96060259955,23.85573494729334,119.20870550706162,0.058806998709264105,0.05235829116339907,0.23604655,0.015993223,3851.785354614258,5053259.989088861,0.05461387634277344,0.007430169712606585,161.4990234375,[1 0 0 ... 0 0 1]
acoustic_chill_50,0.28532487,0.09280586,0.09626684,2463.9075,1642.9370731910149,595357.7396130632,2202.3007772598717,257766.87428667414,26.159940232528353,112.65206908001292,-0.012021569462070206,0.019574585700859574,0.13760313,0.001384124,3460.436210632324,3327915.781320362,0.05232505798339844,0.0014636243738641497,123.046875,[1 0 0 ... 0 0 1]
acoustic_chill_51,0.3362226,0.08568101,5.374389,542.5174,2606.3949251066015,425401.89902415406,2574.8828512892605,130390.52191595481,23.124550754137985,143.71687908119347,-0.004433624482388478,0.009955406861448798,0.24471948,0.004575234,5397.347831726074,1690632.0106598649,0.11880302429199219,0.0022934859814995436,117.45383522727273,[1 0 0 ... 0 0 1]
acoustic_chill_52,0.28369853,0.0865333,0.27448434,2289.0996,1723.1725358402036,644733.4367394118,1973.1441195574619,309811.8790691681,26.29585662910757,122.72486857625884,0.004521263442803584,0.03694995900449545,0.17884071,0.0044561685,3442.570381164551,2935726.8569968743,0.07437667846679688,0.0018936429353198039,172.265625,[1 0 0 ... 0 0 1]
acoustic_chill_53,0.23943421,0.08849369,-9.844184,4564.344,683.2164376342582,56960.50974535431,1071.2114471286816,135661.17761207625,28.75663459416672,88.98612948864702,0.013147742290525448,0.06367536327387988,0.17041034,0.009330647,1042.4089050292969,351506.4088133862,0.03139076232910156,8.456830386421643e-05,117.45383522727273,[1 0 0 ... 0 0 1]
acoustic_chill_54,0.23241194,0.08593503,-7.268132,4705.222,662.191160959291,32778.32773210888,987.1792593897469,50276.75954335854,27.454878582509597,88.95372239458334,0.06628076859914829,0.06362365816953355,0.16858666,0.0036588213,1149.2001342773438,274508.17738557234,0.028424453735351563,4.8573831882094965e-05,107.666015625,[1 0 0 ... 0 0 1]
acoustic_chill_55,0.2317391,0.09056051,-7.693111,1787.5643,2045.5005921303357,755665.5655470325,2304.080459574704,598034.59217008,26.323992814292932,114.80288516605951,0.027988825698476227,0.04359569831827798,0.2009625,0.006818497,4400.42781829834,5735379.108625136,0.0901702880859375,0.0020978423859924077,83.35433467741936,[1 0 0 ... 0 0 1]
